Date,ResourceID,Service,Department,Environment,UsageAmount,Cost,Currency
2026-01-13,res-9942,Lambda (Serverless),Data Science,Staging,81.74145124552854,10.72,USD
2026-02-21,res-4649,Lambda (Serverless),Data Science,Prod,21.850935051692787,37.52,USD
2026-01-22,res-3649,EC2 (Compute),Engineering,Dev,14.26741527202404,28.01,USD
2026-03-06,res-3874,CloudFront (CDN),Data Science,Staging,53.874383387835785,1.53,USD
2026-01-01,res-6740,Lambda (Serverless),Data Science,Dev,55.254573159239065,3.37,USD
2026-01-22,res-8597,Lambda (Serverless),,Dev,73.02799503544107,20.31,USD
2026-03-07,res-3400,RDS (Database),,Staging,14.704917910035226,30.26,USD
2026-02-16,res-9785,EC2 (Compute),Data Science,Prod,2.434920231704071,44.86,USD
2026-03-27,res-3407,Lambda (Serverless),,Prod,72.89946721232295,23.56,USD
2026-01-09,res-4091,EC2 (Compute),Data Science,Prod,8.10258782673232,23.42,USD
2026-01-17,res-6750,S3 (Storage),Marketing,Dev,60.15571709167384,6.44,USD
2026-01-01,res-2723,RDS (Database),Marketing,Dev,98.04970464199836,32.45,USD
2026-03-09,res-2515,Lambda (Serverless),Marketing,Dev,98.44658243917046,13.83,USD
2026-01-30,res-3888,EC2 (Compute),,Staging,98.75370211456352,19.35,USD
2026-01-06,res-2493,Lambda (Serverless),Marketing,Prod,77.86507326732159,20.83,USD
2026-02-24,res-1705,Lambda (Serverless),,Dev,43.881795846629316,15.26,USD
2026-02-09,res-1751,CloudFront (CDN),Data Science,Staging,77.55403040219403,29.8,USD
2026-02-07,res-4294,Lambda (Serverless),,Dev,6.907789347745506,38.41,USD
2026-03-13,res-8586,EC2 (Compute),Data Science,Staging,24.299263308241606,37.38,USD
2026-03-11,res-6921,S3 (Storage),Sales,Dev,33.05532901451968,27.57,USD
2026-02-22,res-7539,RDS (Database),Data Science,Dev,70.53170051319108,48.96,USD
2026-03-07,res-1728,RDS (Database),,Dev,95.6076185786419,16.33,USD
2026-01-28,res-2274,CloudFront (CDN),Data Science,Dev,68.99300634515015,10.5,USD
2026-01-29,res-4010,S3 (Storage),Data Science,Dev,0.0,196.9,USD
2026-03-21,res-7841,RDS (Database),Marketing,Dev,64.30056364786266,16.58,USD
2026-01-14,res-8232,RDS (Database),,Staging,20.97227801271491,22.7,USD
2026-02-09,res-9260,EC2 (Compute),Data Science,Dev,59.04409334362415,45.73,USD
2026-03-29,res-8762,EC2 (Compute),Engineering,Staging,65.94384755373925,43.87,USD
2026-01-15,res-1136,CloudFront (CDN),Engineering,Prod,2.5434710889112337,10.9,USD
2026-02-17,res-8468,S3 (Storage),Sales,Prod,8.647379587081435,46.72,USD
2026-01-17,res-7176,S3 (Storage),Data Science,Staging,85.64569830260466,39.31,USD
2026-03-06,res-2620,EC2 (Compute),Sales,Staging,0.0,155.88,USD
2026-03-04,res-2891,S3 (Storage),Data Science,Staging,24.618430626910886,34.71,USD
2026-01-03,res-8919,RDS (Database),,Prod,63.14427323913348,5.1,USD
2026-03-26,res-4264,EC2 (Compute),Marketing,Prod,83.09802627866698,34.6,USD
2026-02-17,res-4240,EC2 (Compute),,Dev,97.13409557496543,31.9,USD
2026-02-08,res-7619,S3 (Storage),Engineering,Staging,68.72532224374278,3.83,USD
2026-01-03,res-7507,EC2 (Compute),Marketing,Dev,42.35189621675658,45.14,USD
2026-01-01,res-1880,Lambda (Serverless),,Staging,44.330743567356976,6.75,USD
2026-03-28,res-4085,RDS (Database),,Dev,39.359767870536146,13.5,USD
2026-02-14,res-2438,Lambda (Serverless),Marketing,Prod,49.69480355779278,9.97,USD
2026-01-04,res-3075,RDS (Database),Engineering,Dev,50.19902193395269,11.12,USD
